Day,Project Name,Project ID,Project Number,Servicio,Costo,Descuentos,Promociones y otros,Subtotal
2025-03-14,gtd-prj-prod-shd-net-001,gtd-prj-prod-shd-net-001,275732325331,Cloud Logging,0.000,0.000,0.000,0.000
2025-03-14,gtd-mvp-contracts-genai,gtd-mvp-contracts-genai,723871874985,Cloud Logging,0.000,0.000,0.000,0.000
2025-03-14,gtd-gestion-tickets-poc,gtd-gestion-tickets-poc,604332034635,Cloud Logging,0.000,0.000,0.000,0.000
2025-03-14,Demo IAGen - Cisco Mining,sincere-muse-439619-f5,11676406949,Cloud Run Functions,0.000,-0.000,0.000,0.000
2025-03-14,Preventa,preventa-406613,594282942700,Cloud Pub/Sub,0.000,0.000,0.000,0.000
2025-03-14,gtd-prj-net-hub-001,gtd-prj-net-hub-001,477209047095,VM Manager,0.227,-0.227,0.000,0.000
2025-03-14,gtd-prj-prod-bastion-sis-001,gtd-prj-prod-bastion-sis-001,926852352669,Networking,0.056,-0.056,0.000,0.000
2025-03-14,gtd-prj-prod-bastion-sis-001,gtd-prj-prod-bastion-sis-001,926852352669,Cloud Logging,0.000,0.000,0.000,0.000
2025-03-14,gtd-gestion-tickets-poc,gtd-gestion-tickets-poc,604332034635,Deep Learning VM,0.000,0.000,0.000,0.000
2025-03-14,gtd-document-gen-ai-mvp,analisis-de-contratos-ia,788241563089,Compute Engine,0.000,0.000,0.000,0.000
2025-03-14,gtd-gestion-tickets-poc,gtd-gestion-tickets-poc,604332034635,Networking,0.005,-0.005,0.000,0.000
2025-03-14,gtd-mvp-contracts-genai,gtd-mvp-contracts-genai,723871874985,Deep Learning VM,0.000,0.000,0.000,0.000
2025-03-14,Demo IAGen - Cisco Mining,sincere-muse-439619-f5,11676406949,Cloud Logging,0.000,0.000,0.000,0.000
2025-03-14,gtp-prj-activedirectory-001,gtp-prj-activedirectory-001,221495248342,Cloud Logging,0.000,0.000,0.000,0.000
2025-03-14,primus-prj-m2vm-host-001,primus-prj-m2vm-host-001,678410470076,Cloud Logging,0.000,0.000,0.000,0.000
2025-03-14,gtd-prj-dev-shd-net-001,gtd-prj-dev-shd-net-001,182314910960,Cloud Logging,0.000,0.000,0.000,0.000
2025-03-14,,,,Compute Engine,0.000,0.000,0.000,0.000
2025-03-14,gtd-prj-prod-gcve-sistemas-002,gtd-prj-prod-gcve-sistemas-002,679602816297,Invoice,219.474,0.000,-219.474,0.000
2025-03-14,gtd-prj-prod-shd-net-001,gtd-prj-prod-shd-net-001,275732325331,Compute Engine,0.000,0.000,0.000,0.000
2025-03-14,gtd-prj-prod-net-uah-001,gtd-prj-prod-net-uah-001,804020278966,Cloud Logging,0.000,0.000,0.000,0.000
2025-03-14,Snowflake,datos-433017,964471574790,Secret Manager,0.000,0.000,0.000,0.000
2025-03-14,gtd-prj-prod-gcve-uah-001,gtd-prj-prod-gcve-uah-001,206659077032,Cloud Logging,0.000,0.000,0.000,0.000
2025-03-14,Demo IAGen - Cisco Mining,sincere-muse-439619-f5,11676406949,Artifact Registry,0.000,0.000,0.000,0.000
2025-03-14,gtd-document-gen-ai-mvp,analisis-de-contratos-ia,788241563089,Cloud Logging,0.000,0.000,0.000,0.000
2025-03-14,gtd-gestion-tickets-poc,gtd-gestion-tickets-poc,604332034635,Dataplex,0.000,0.000,0.000,0.000
2025-03-14,gtp-prj-activedirectory-001,gtp-prj-activedirectory-001,221495248342,Compute Engine,0.000,0.000,0.000,0.000
2025-03-14,telconor,telconor,26233976157,cPanel & WHM on Ubuntu,0.000,0.000,0.000,0.000
2025-03-14,gtd-prj-billing-001,gtd-prj-billing-001,487666489813,BigQuery,0.000,0.000,0.000,0.000
2025-03-14,gtd-mvp-contracts-genai,gtd-mvp-contracts-genai,723871874985,BigQuery Storage API,0.000,0.000,0.000,0.000
2025-03-14,gtd-gestion-tickets-poc,gtd-gestion-tickets-poc,604332034635,Compute Engine,0.000,0.000,0.000,0.000
2025-03-14,gtd-document-gen-ai-mvp,analisis-de-contratos-ia,788241563089,Dataplex,0.000,0.000,0.000,0.000
2025-03-14,gtd-document-gen-ai-mvp,analisis-de-contratos-ia,788241563089,BigQuery Storage API,0.000,0.000,0.000,0.000
2025-03-14,gtd-prj-billing-001,gtd-prj-billing-001,487666489813,Cloud Logging,0.000,0.000,0.000,0.000
2025-03-14,Preventa,preventa-406613,594282942700,Cloud Monitoring,0.000,0.000,0.000,0.000
2025-03-14,poc-cdn-gtd,poc-cdn-gtd,314090045903,Cloud Logging,0.000,0.000,0.000,0.000
2025-03-14,gtd-mvp-contracts-genai,gtd-mvp-contracts-genai,723871874985,Networking,0.059,-0.059,0.000,0.000
2025-03-14,telconor,telconor,26233976157,Cloud Logging,0.000,0.000,0.000,0.000
2025-03-14,gtd-document-gen-ai-mvp,analisis-de-contratos-ia,788241563089,BigQuery,0.000,0.000,0.000,0.000
2025-03-14,primus-prj-net-hub-001,primus-prj-net-hub-001,361970450318,Cloud Logging,0.000,0.000,0.000,0.000
2025-03-14,proyecto-prueba-video,proyecto-prueba-video-429220,359504021258,Cloud Logging,0.000,0.000,0.000,0.000
2025-03-14,Snowflake,datos-433017,964471574790,Cloud Logging,0.000,0.000,0.000,0.000
2025-03-14,gtd-prj-prod-iaas-comp-001,gtd-prj-prod-iaas-comp-001,1030040975157,Cloud Logging,0.000,0.000,0.000,0.000
2025-03-14,gtd-document-gen-ai-mvp,analisis-de-contratos-ia,788241563089,Networking,0.043,-0.043,0.000,0.000
2025-03-14,gtd-document-gen-ai-mvp,analisis-de-contratos-ia,788241563089,Deep Learning VM,0.000,0.000,0.000,0.000
2025-03-14,gtd-mvp-contracts-genai,gtd-mvp-contracts-genai,723871874985,Compute Engine,0.000,0.000,0.000,0.000
2025-03-14,primus-prj-backup-001,primus-prj-backup-001,99535561616,Cloud Logging,0.000,0.000,0.000,0.000
2025-03-14,Preventa,preventa-406613,594282942700,Cloud Logging,0.000,0.000,0.000,0.000
2025-03-14,gtd-private-interconnect,gtd-private-interconnect,549706777962,Cloud Logging,0.000,0.000,0.000,0.000
2025-03-14,gtd-gestion-tickets-poc,gtd-gestion-tickets-poc,604332034635,BigQuery,0.000,0.000,0.000,0.000
2025-03-13,gtd-prj-prod-gcve-sistemas-001,gtd-prj-prod-gcve-sistemas-001,909532972476,VMware Engine,2118.114,-197.040,0.000,1921.074
2025-03-13,gtd-prj-backup-veeam-001,gtd-prj-backup-veeam-001,556560816349,Cloud Storage,1388.576,0.000,0.000,1388.576
2025-03-13,,,,Support,405.745,0.000,0.000,405.745
2025-03-13,gtd-prj-backup-001,gtd-prj-backup-001,18927912085,Cloud Storage,285.447,0.000,0.000,285.447
2025-03-13,gtd-private-interconnect,gtd-private-interconnect,549706777962,Compute Engine,198.904,0.000,0.000,198.904
2025-03-13,gtd-prj-net-hub-001,gtd-prj-net-hub-001,477209047095,Compute Engine,168.446,0.000,0.000,168.446
2025-03-13,gtd-prj-suralis,gtd-prj-suralis,101376950122,Cloud Storage,68.437,0.000,0.000,68.437
2025-03-13,gtd-prj-prod-net-uah-001,gtd-prj-prod-net-uah-001,804020278966,Cloud Storage,53.519,0.000,0.000,53.519
2025-03-13,gtd-prj-prod-gcve-sistemas-001,gtd-prj-prod-gcve-sistemas-001,909532972476,Compute Engine,25.758,0.000,0.000,25.758
2025-03-13,gtp-prj-activedirectory-001,gtp-prj-activedirectory-001,221495248342,Managed Service for Microsoft Active Directory,19.200,0.000,0.000,19.200
2025-03-13,primus-prj-prod-002,primus-prj-prod-002,871471108650,Compute Engine,18.816,0.000,0.000,18.816
2025-03-13,primus-prj-prod-001,primus-prj-prod-001-442914,554598453048,Compute Engine,17.490,0.000,0.000,17.490
2025-03-13,Snowflake,datos-433017,964471574790,Cloud Composer,16.944,0.000,0.000,16.944
2025-03-13,gtd-prj-codelpa,gtd-prj-codelpa,512988914564,Cloud Storage,15.015,0.000,0.000,15.015
2025-03-13,gtd-prj-net-hub-001,gtd-prj-net-hub-001,477209047095,Networking,13.925,-0.267,0.000,13.658
2025-03-13,poc-cdn-gtd,poc-cdn-gtd,314090045903,Compute Engine,8.840,0.000,0.000,8.840
2025-03-13,gtd-prj-prod-gcve-sistemas-001,gtd-prj-prod-gcve-sistemas-001,909532972476,Cloud SQL,7.647,0.000,0.000,7.647
2025-03-13,gtd-prj-prod-bastion-sis-001,gtd-prj-prod-bastion-sis-001,926852352669,Compute Engine,6.976,0.000,0.000,6.976
2025-03-13,gtd-document-gen-ai-mvp,analisis-de-contratos-ia,788241563089,Vertex AI,6.585,0.000,0.000,6.585
2025-03-13,gtd-mvp-contracts-genai,gtd-mvp-contracts-genai,723871874985,Vertex AI,5.663,0.000,0.000,5.663
2025-03-13,gtd-gestion-tickets-poc,gtd-gestion-tickets-poc,604332034635,Vertex AI,4.347,0.000,0.000,4.347
2025-03-13,telconor,telconor,26233976157,Compute Engine,3.360,0.000,0.000,3.360
2025-03-13,gtd-prj-prod-shd-net-001,gtd-prj-prod-shd-net-001,275732325331,Networking,3.319,0.000,0.000,3.319
2025-03-13,primus-prj-net-hub-001,primus-prj-net-hub-001,361970450318,Networking,3.204,0.000,0.000,3.204
2025-03-13,gtd-prj-prod-net-uah-001,gtd-prj-prod-net-uah-001,804020278966,Networking,3.204,0.000,0.000,3.204
2025-03-13,gtd-prj-prod-gcve-sistemas-001,gtd-prj-prod-gcve-sistemas-001,909532972476,Networking,3.225,-0.021,0.000,3.204
2025-03-13,gtp-prj-activedirectory-001,gtp-prj-activedirectory-001,221495248342,Networking,3.204,0.000,0.000,3.204
2025-03-13,gtd-mvp-contracts-genai,gtd-mvp-contracts-genai,723871874985,BigQuery Reservation API,2.896,0.000,0.000,2.896
2025-03-13,gtd-prj-prod-net-uah-001,gtd-prj-prod-net-uah-001,804020278966,Compute Engine,2.467,0.000,0.000,2.467
2025-03-13,Snowflake,datos-433017,964471574790,Compute Engine,2.330,0.000,0.000,2.330
2025-03-13,Snowflake,datos-433017,964471574790,Networking,2.141,-0.539,0.000,1.602
2025-03-13,Preventa,preventa-406613,594282942700,Networking,1.602,0.000,0.000,1.602
2025-03-13,Snowflake,datos-433017,964471574790,Cloud Monitoring,1.090,0.000,0.000,1.090
2025-03-13,gtd-mvp-contracts-genai,gtd-mvp-contracts-genai,723871874985,BigQuery,1.057,0.000,0.000,1.057
2025-03-13,Preventa,preventa-406613,594282942700,Cloud Storage,0.818,0.000,0.000,0.818
2025-03-13,poc-cdn-gtd,poc-cdn-gtd,314090045903,Networking,0.598,-0.064,0.000,0.534
2025-03-13,primus-prj-backup-001,primus-prj-backup-001,99535561616,Compute Engine,0.471,0.000,0.000,0.471
2025-03-13,gtd-prj-suralis,gtd-prj-suralis,101376950122,Compute Engine,0.320,0.000,0.000,0.320
2025-03-13,Snowflake,datos-433017,964471574790,Cloud Storage,0.191,0.000,0.000,0.191
2025-03-13,Snowflake,datos-433017,964471574790,BigQuery,0.188,0.000,0.000,0.188
2025-03-13,gtd-prj-prod-bastion-clientes,gtd-prj-prod-bastion-clientes,905451030397,Compute Engine,0.095,0.000,0.000,0.095
2025-03-13,gtd-prj-net-hub-001,gtd-prj-net-hub-001,477209047095,Cloud Storage,0.088,0.000,0.000,0.088
2025-03-13,gtd-prj-prod-bastion-sis-001,gtd-prj-prod-bastion-sis-001,926852352669,Cloud Storage,0.052,0.000,0.000,0.052
2025-03-13,primus-prj-net-hub-001,primus-prj-net-hub-001,361970450318,Compute Engine,0.041,0.000,0.000,0.041
2025-03-13,Preventa,preventa-406613,594282942700,Cloud Key Management Service (KMS),0.024,0.000,0.000,0.024
2025-03-13,gtd-document-gen-ai-mvp,analisis-de-contratos-ia,788241563089,Cloud Storage,0.020,0.000,0.000,0.020
2025-03-13,gtd-prj-net-hub-001,gtd-prj-net-hub-001,477209047095,Cloud DNS,0.016,0.000,0.000,0.016
2025-03-13,Snowflake,datos-433017,964471574790,Artifact Registry,0.012,0.000,0.000,0.012
2025-03-13,Preventa,preventa-406613,594282942700,Cloud DNS,0.011,0.000,0.000,0.011
2025-03-13,primus-prj-prod-001,primus-prj-prod-001-442914,554598453048,Cloud Storage,0.008,0.000,0.000,0.008
2025-03-13,gtd-prj-qa-shd-net-001,gtd-prj-qa-shd-net-001,30816487339,Cloud DNS,0.007,0.000,0.000,0.007
2025-03-13,gtd-prj-prod-obs-vzor,gtd-prj-prod-obs-vzor,594063404612,Cloud DNS,0.006,0.000,0.000,0.006
2025-03-13,primus-prj-net-hub-001,primus-prj-net-hub-001,361970450318,Cloud DNS,0.006,0.000,0.000,0.006
2025-03-13,primus-prj-backup-001,primus-prj-backup-001,99535561616,Cloud Key Management Service (KMS),0.003,0.000,0.000,0.003
2025-03-13,gtd-gestion-tickets-poc,gtd-gestion-tickets-poc,604332034635,Artifact Registry,0.001,0.000,0.000,0.001
2025-03-13,gtd-prj-net-hub-001,gtd-prj-net-hub-001,477209047095,Backup and DR Service,0.001,0.000,0.000,0.001
2025-03-13,Preventa,preventa-406613,594282942700,Compute Engine,0.000,0.000,0.000,0.000
2025-03-13,Snowflake,datos-433017,964471574790,Dataplex,0.000,0.000,0.000,0.000
2025-03-13,Demo IAGen - Cisco Mining,sincere-muse-439619-f5,11676406949,Cloud Storage,0.000,0.000,0.000,0.000
2025-03-13,gtd-prj-net-hub-001,gtd-prj-net-hub-001,477209047095,Cloud Logging,0.000,0.000,0.000,0.000
2025-03-13,gtd-gestion-tickets-poc,gtd-gestion-tickets-poc,604332034635,Dataplex,0.000,0.000,0.000,0.000
2025-03-13,gtd-document-gen-ai-mvp,analisis-de-contratos-ia,788241563089,Cloud Logging,0.000,0.000,0.000,0.000
2025-03-13,gtd-mvp-contracts-genai,gtd-mvp-contracts-genai,723871874985,BigQuery Storage API,0.000,0.000,0.000,0.000
2025-03-13,gtd-gestion-tickets-poc,gtd-gestion-tickets-poc,604332034635,Cloud Logging,0.000,0.000,0.000,0.000
2025-03-13,gtd-private-interconnect,gtd-private-interconnect,549706777962,Cloud Logging,0.000,0.000,0.000,0.000
2025-03-13,telconor,telconor,26233976157,cPanel & WHM on Ubuntu,0.000,0.000,0.000,0.000
2025-03-13,gtd-document-gen-ai-mvp,analisis-de-contratos-ia,788241563089,Compute Engine,0.000,0.000,0.000,0.000
2025-03-13,gtp-prj-activedirectory-001,gtp-prj-activedirectory-001,221495248342,Compute Engine,0.000,0.000,0.000,0.000
2025-03-13,gtd-prj-prod-net-uah-001,gtd-prj-prod-net-uah-001,804020278966,Cloud Logging,0.000,0.000,0.000,0.000
2025-03-13,primus-prj-prod-002,primus-prj-prod-002,871471108650,Cloud Logging,0.000,0.000,0.000,0.000
2025-03-13,gtd-prj-prod-gcve-sistemas-002,gtd-prj-prod-gcve-sistemas-002,679602816297,Invoice,339.552,0.000,-339.552,0.000
2025-03-13,gtd-gestion-tickets-poc,gtd-gestion-tickets-poc,604332034635,Vertex AI Search,0.000,0.000,0.000,0.000
2025-03-13,gtd-gestion-tickets-poc,gtd-gestion-tickets-poc,604332034635,Cloud Storage,0.000,0.000,0.000,0.000
2025-03-13,gtd-prj-prod-gcve-sistemas-002,gtd-prj-prod-gcve-sistemas-002,679602816297,VMware Engine,1924.128,0.000,-1924.128,0.000
2025-03-13,gtd-mvp-contracts-genai,gtd-mvp-contracts-genai,723871874985,Networking,0.142,-0.142,0.000,0.000
2025-03-13,gtd-prj-prod-shd-net-001,gtd-prj-prod-shd-net-001,275732325331,Compute Engine,0.000,0.000,0.000,0.000
2025-03-13,gtd-document-gen-ai-mvp,analisis-de-contratos-ia,788241563089,Deep Learning VM,0.000,0.000,0.000,0.000
2025-03-13,telconor,telconor,26233976157,Networking,0.064,-0.064,0.000,0.000
2025-03-13,,,,Compute Engine,0.000,0.000,0.000,0.000
2025-03-13,telconor,telconor,26233976157,Cloud Logging,0.000,0.000,0.000,0.000
2025-03-13,gtd-prj-prod-shd-net-001,gtd-prj-prod-shd-net-001,275732325331,Cloud Logging,0.000,0.000,0.000,0.000
2025-03-13,Preventa,preventa-406613,594282942700,Cloud Monitoring,0.000,0.000,0.000,0.000
2025-03-13,gtd-gestion-tickets-poc,gtd-gestion-tickets-poc,604332034635,BigQuery,0.000,0.000,0.000,0.000
2025-03-13,primus-prj-backup-001,primus-prj-backup-001,99535561616,Cloud Logging,0.000,0.000,0.000,0.000
2025-03-13,gtd-document-gen-ai-mvp,analisis-de-contratos-ia,788241563089,BigQuery Storage API,0.000,0.000,0.000,0.000
2025-03-13,Snowflake,datos-433017,964471574790,Secret Manager,0.000,0.000,0.000,0.000
2025-03-13,gtd-mvp-contracts-genai,gtd-mvp-contracts-genai,723871874985,Vertex AI Search,0.000,0.000,0.000,0.000
2025-03-13,Preventa,preventa-406613,594282942700,Cloud Logging,0.000,0.000,0.000,0.000
2025-03-13,gtd-document-gen-ai-mvp,analisis-de-contratos-ia,788241563089,BigQuery,0.000,0.000,0.000,0.000
2025-03-13,gtd-prj-billing-001,gtd-prj-billing-001,487666489813,Cloud Logging,0.000,0.000,0.000,0.000
2025-03-13,primus-prj-m2vm-host-001,primus-prj-m2vm-host-001,678410470076,Cloud Logging,0.000,0.000,0.000,0.000
2025-03-13,poc-cdn-gtd,poc-cdn-gtd,314090045903,Cloud Logging,0.000,0.000,0.000,0.000
2025-03-13,gtd-prj-net-hub-001,gtd-prj-net-hub-001,477209047095,VM Manager,0.198,-0.198,0.000,0.000
2025-03-13,gtd-prj-prod-bastion-sis-001,gtd-prj-prod-bastion-sis-001,926852352669,Networking,0.083,-0.083,0.000,0.000
2025-03-13,gtd-mvp-contracts-genai,gtd-mvp-contracts-genai,723871874985,Cloud Storage,0.000,0.000,0.000,0.000
2025-03-13,primus-prj-prod-001,primus-prj-prod-001-442914,554598453048,Cloud Logging,0.000,0.000,0.000,0.000
2025-03-13,gtd-prj-billing-001,gtd-prj-billing-001,487666489813,BigQuery,0.000,0.000,0.000,0.000
2025-03-13,primus-prj-net-hub-001,primus-prj-net-hub-001,361970450318,Cloud Logging,0.000,0.000,0.000,0.000
2025-03-13,Demo IAGen - Cisco Mining,sincere-muse-439619-f5,11676406949,Artifact Registry,0.000,0.000,0.000,0.000
2025-03-13,gtp-prj-activedirectory-001,gtp-prj-activedirectory-001,221495248342,Cloud Logging,0.000,0.000,0.000,0.000
2025-03-13,gtd-mvp-contracts-genai,gtd-mvp-contracts-genai,723871874985,Compute Engine,0.000,0.000,0.000,0.000
2025-03-13,gtd-prj-prod-bastion-sis-001,gtd-prj-prod-bastion-sis-001,926852352669,Cloud Logging,0.000,0.000,0.000,0.000
2025-03-13,gtd-mvp-contracts-genai,gtd-mvp-contracts-genai,723871874985,Deep Learning VM,0.000,0.000,0.000,0.000
2025-03-13,gtd-document-gen-ai-mvp,analisis-de-contratos-ia,788241563089,Networking,0.032,-0.032,0.000,0.000
2025-03-13,gtd-document-gen-ai-mvp,analisis-de-contratos-ia,788241563089,Dataplex,0.000,0.000,0.000,0.000
2025-03-13,gtd-prj-prod-gcve-sistemas-001,gtd-prj-prod-gcve-sistemas-001,909532972476,Cloud Logging,0.000,0.000,0.000,0.000
2025-03-13,Preventa,preventa-406613,594282942700,Cloud Pub/Sub,0.000,0.000,0.000,0.000
2025-03-13,,,,VMware Engine,0.000,0.000,0.000,0.000
2025-03-13,gtd-mvp-contracts-genai,gtd-mvp-contracts-genai,723871874985,Cloud Logging,0.000,0.000,0.000,0.000
2025-03-13,Snowflake,datos-433017,964471574790,Cloud Logging,0.000,0.000,0.000,0.000
2025-03-12,gtd-prj-prod-gcve-sistemas-001,gtd-prj-prod-gcve-sistemas-001,909532972476,VMware Engine,2118.114,-197.040,0.000,1921.074
2025-03-12,gtd-prj-backup-veeam-001,gtd-prj-backup-veeam-001,556560816349,Cloud Storage,1400.412,0.000,0.000,1400.412
2025-03-12,,,,Support,407.018,0.000,0.000,407.018
2025-03-12,gtd-prj-backup-001,gtd-prj-backup-001,18927912085,Cloud Storage,285.964,0.000,0.000,285.964
2025-03-12,gtd-private-interconnect,gtd-private-interconnect,549706777962,Compute Engine,198.904,0.000,0.000,198.904
2025-03-12,gtd-prj-net-hub-001,gtd-prj-net-hub-001,477209047095,Compute Engine,176.189,0.000,0.000,176.189
2025-03-12,gtd-prj-suralis,gtd-prj-suralis,101376950122,Cloud Storage,68.051,0.000,0.000,68.051
2025-03-12,gtd-prj-prod-net-uah-001,gtd-prj-prod-net-uah-001,804020278966,Cloud Storage,53.520,0.000,0.000,53.520
2025-03-12,gtd-prj-prod-gcve-sistemas-001,gtd-prj-prod-gcve-sistemas-001,909532972476,Compute Engine,28.340,0.000,0.000,28.340
2025-03-12,gtp-prj-activedirectory-001,gtp-prj-activedirectory-001,221495248342,Managed Service for Microsoft Active Directory,19.200,0.000,0.000,19.200
2025-03-12,primus-prj-prod-002,primus-prj-prod-002,871471108650,Compute Engine,18.816,0.000,0.000,18.816
2025-03-12,primus-prj-prod-001,primus-prj-prod-001-442914,554598453048,Compute Engine,17.490,0.000,0.000,17.490
2025-03-12,Snowflake,datos-433017,964471574790,Cloud Composer,16.944,0.000,0.000,16.944
2025-03-12,gtd-prj-codelpa,gtd-prj-codelpa,512988914564,Cloud Storage,15.246,0.000,0.000,15.246
2025-03-12,gtd-prj-net-hub-001,gtd-prj-net-hub-001,477209047095,Networking,13.414,-0.384,0.000,13.030
2025-03-12,gtd-prj-prod-bastion-sis-001,gtd-prj-prod-bastion-sis-001,926852352669,Compute Engine,9.918,0.000,0.000,9.918
2025-03-12,poc-cdn-gtd,poc-cdn-gtd,314090045903,Compute Engine,8.840,0.000,0.000,8.840
2025-03-12,gtd-prj-prod-gcve-sistemas-001,gtd-prj-prod-gcve-sistemas-001,909532972476,Cloud SQL,7.647,0.000,0.000,7.647
2025-03-12,gtd-prj-prod-net-uah-001,gtd-prj-prod-net-uah-001,804020278966,Compute Engine,5.691,0.000,0.000,5.691
2025-03-12,gtd-gestion-tickets-poc,gtd-gestion-tickets-poc,604332034635,Vertex AI,5.476,0.000,0.000,5.476
2025-03-12,gtd-mvp-contracts-genai,gtd-mvp-contracts-genai,723871874985,Vertex AI,5.340,0.000,0.000,5.340
2025-03-12,gtd-prj-prod-shd-net-001,gtd-prj-prod-shd-net-001,275732325331,Networking,3.374,0.000,0.000,3.374
2025-03-12,telconor,telconor,26233976157,Compute Engine,3.371,0.000,0.000,3.371
2025-03-12,gtd-prj-prod-net-uah-001,gtd-prj-prod-net-uah-001,804020278966,Networking,3.306,-0.056,0.000,3.250
2025-03-12,primus-prj-net-hub-001,primus-prj-net-hub-001,361970450318,Networking,3.204,0.000,0.000,3.204
2025-03-12,gtp-prj-activedirectory-001,gtp-prj-activedirectory-001,221495248342,Networking,3.204,0.000,0.000,3.204
2025-03-12,gtd-prj-prod-gcve-sistemas-001,gtd-prj-prod-gcve-sistemas-001,909532972476,Networking,3.228,-0.024,0.000,3.204
2025-03-12,Snowflake,datos-433017,964471574790,Compute Engine,2.330,0.000,0.000,2.330
2025-03-12,gtd-document-gen-ai-mvp,analisis-de-contratos-ia,788241563089,Vertex AI,1.884,0.000,0.000,1.884
2025-03-12,gtd-mvp-contracts-genai,gtd-mvp-contracts-genai,723871874985,BigQuery Reservation API,1.759,0.000,0.000,1.759
2025-03-12,Preventa,preventa-406613,594282942700,Networking,1.602,0.000,0.000,1.602
2025-03-12,Snowflake,datos-433017,964471574790,Networking,2.136,-0.534,0.000,1.602
2025-03-12,Snowflake,datos-433017,964471574790,Cloud Monitoring,1.082,0.000,0.000,1.082
2025-03-12,Preventa,preventa-406613,594282942700,Cloud Storage,0.823,0.000,0.000,0.823
2025-03-12,gtd-mvp-contracts-genai,gtd-mvp-contracts-genai,723871874985,BigQuery,0.604,0.000,0.000,0.604
2025-03-12,poc-cdn-gtd,poc-cdn-gtd,314090045903,Networking,0.598,-0.064,0.000,0.534
2025-03-12,primus-prj-backup-001,primus-prj-backup-001,99535561616,Compute Engine,0.471,0.000,0.000,0.471
2025-03-12,gtd-prj-suralis,gtd-prj-suralis,101376950122,Compute Engine,0.320,0.000,0.000,0.320
2025-03-12,Snowflake,datos-433017,964471574790,Cloud Storage,0.192,0.000,0.000,0.192
2025-03-12,Snowflake,datos-433017,964471574790,BigQuery,0.188,0.000,0.000,0.188
2025-03-12,gtd-prj-prod-bastion-clientes,gtd-prj-prod-bastion-clientes,905451030397,Compute Engine,0.157,0.000,0.000,0.157
2025-03-12,gtd-prj-net-hub-001,gtd-prj-net-hub-001,477209047095,Cloud Storage,0.088,0.000,0.000,0.088
2025-03-12,gtd-prj-prod-bastion-sis-001,gtd-prj-prod-bastion-sis-001,926852352669,Cloud Storage,0.052,0.000,0.000,0.052
2025-03-12,primus-prj-net-hub-001,primus-prj-net-hub-001,361970450318,Compute Engine,0.041,0.000,0.000,0.041
2025-03-12,gtd-document-gen-ai-mvp,analisis-de-contratos-ia,788241563089,Cloud Storage,0.032,0.000,0.000,0.032
2025-03-12,Preventa,preventa-406613,594282942700,Cloud Key Management Service (KMS),0.024,0.000,0.000,0.024
2025-03-12,gtd-prj-net-hub-001,gtd-prj-net-hub-001,477209047095,Cloud DNS,0.013,0.000,0.000,0.013
2025-03-12,Snowflake,datos-433017,964471574790,Artifact Registry,0.012,0.000,0.000,0.012
2025-03-12,gtd-prj-qa-shd-net-001,gtd-prj-qa-shd-net-001,30816487339,Cloud DNS,0.011,0.000,0.000,0.011
2025-03-12,Preventa,preventa-406613,594282942700,Cloud DNS,0.011,0.000,0.000,0.011
2025-03-12,primus-prj-prod-001,primus-prj-prod-001-442914,554598453048,Cloud Storage,0.008,0.000,0.000,0.008
2025-03-12,primus-prj-net-hub-001,primus-prj-net-hub-001,361970450318,Cloud DNS,0.006,0.000,0.000,0.006
2025-03-12,gtd-prj-prod-obs-vzor,gtd-prj-prod-obs-vzor,594063404612,Cloud DNS,0.006,0.000,0.000,0.006
2025-03-12,primus-prj-backup-001,primus-prj-backup-001,99535561616,Cloud Key Management Service (KMS),0.003,0.000,0.000,0.003
2025-03-12,gtd-gestion-tickets-poc,gtd-gestion-tickets-poc,604332034635,Artifact Registry,0.001,0.000,0.000,0.001
2025-03-12,Preventa,preventa-406613,594282942700,Compute Engine,0.000,0.000,0.000,0.000
2025-03-12,Snowflake,datos-433017,964471574790,Dataplex,0.000,0.000,0.000,0.000
2025-03-12,Demo IAGen - Cisco Mining,sincere-muse-439619-f5,11676406949,Cloud Storage,0.000,0.000,0.000,0.000
2025-03-12,gtd-prj-prod-gcve-uah-001,gtd-prj-prod-gcve-uah-001,206659077032,Cloud Logging,0.000,0.000,0.000,0.000
2025-03-12,gtd-prj-net-hub-001,gtd-prj-net-hub-001,477209047095,Cloud Logging,0.000,0.000,0.000,0.000
2025-03-12,gtd-prj-billing-001,gtd-prj-billing-001,487666489813,Cloud Logging,0.000,0.000,0.000,0.000
2025-03-12,gtd-prj-prod-net-uah-001,gtd-prj-prod-net-uah-001,804020278966,Cloud Monitoring,0.000,0.000,0.000,0.000
2025-03-12,primus-prj-backup-001,primus-prj-backup-001,99535561616,Cloud Logging,0.000,0.000,0.000,0.000
2025-03-12,telconor,telconor,26233976157,Networking,0.064,-0.064,0.000,0.000
2025-03-12,Preventa,preventa-406613,594282942700,Cloud Monitoring,0.000,0.000,0.000,0.000
2025-03-12,gtd-prj-net-hub-001,gtd-prj-net-hub-001,477209047095,VM Manager,0.256,-0.256,0.000,0.000
2025-03-12,,,,VMware Engine,0.000,0.000,0.000,0.000
2025-03-12,gtd-document-gen-ai-mvp,analisis-de-contratos-ia,788241563089,Cloud Logging,0.000,0.000,0.000,0.000
2025-03-12,primus-prj-prod-001,primus-prj-prod-001-442914,554598453048,Cloud Logging,0.000,0.000,0.000,0.000
