fecha,project_name,project_id,project_number,servicio,costo,descuentos,promociones_y_otros,subtotal
2025-03-06,primus-prj-prod-002,primus-prj-prod-002,871471108650,Cloud Logging,0.000000,0.000000,0.000000,0.000000
2025-03-06,gtd-prj-billing-001,gtd-prj-billing-001,487666489813,BigQuery,0.000000,0.000000,0.000000,0.000000
2025-03-06,gtd-gestion-tickets-poc,gtd-gestion-tickets-poc,604332034635,Networking,0.021360,-0.021360,0.000000,0.000000
2025-03-06,Snowflake,datos-433017,964471574790,Secret Manager,0.000000,0.000000,0.000000,0.000000
2025-03-06,gtd-prj-prod-gcve-sistemas-002,gtd-prj-prod-gcve-sistemas-002,679602816297,VMware Engine,1059.383900,0.000000,-1059.383900,0.000000
2025-03-06,gtd-prj-prod-gcve-sistemas-001,gtd-prj-prod-gcve-sistemas-001,909532972476,Cloud Logging,0.000000,0.000000,0.000000,0.000000
2025-03-06,gtd-prj-prod-obs-vzor,gtd-prj-prod-obs-vzor,594063404612,Cloud Logging,0.000000,0.000000,0.000000,0.000000
2025-03-06,Preventa,preventa-406613,594282942700,Cloud Pub/Sub,0.000000,0.000000,0.000000,0.000000
2025-03-06,gtd-mvp-contracts-genai,gtd-mvp-contracts-genai,723871874985,Cloud Storage,0.000000,0.000000,0.000000,0.000000
2025-03-06,gtd-gestion-tickets-poc,gtd-gestion-tickets-poc,604332034635,Cloud Storage,0.000000,0.000000,0.000000,0.000000
2025-03-06,Preventa,preventa-406613,594282942700,Cloud Logging,0.000000,0.000000,0.000000,0.000000
2025-03-06,gtd-mvp-contracts-genai,gtd-mvp-contracts-genai,723871874985,Compute Engine,0.000000,0.000000,0.000000,0.000000
2025-03-06,gtd-prj-prod-gcve-uah-001,gtd-prj-prod-gcve-uah-001,206659077032,Cloud Logging,0.000000,0.000000,0.000000,0.000000
2025-03-06,gtd-prj-prod-net-uah-001,gtd-prj-prod-net-uah-001,804020278966,Cloud Monitoring,0.000000,0.000000,0.000000,0.000000
2025-03-06,gtd-prj-prod-net-uah-001,gtd-prj-prod-net-uah-001,804020278966,VM Manager,0.128160,-0.128160,0.000000,0.000000
2025-03-06,gtd-document-gen-ai-mvp,analisis-de-contratos-ia,788241563089,BigQuery,0.000000,0.000000,0.000000,0.000000
2025-03-06,gtd-document-gen-ai-mvp,analisis-de-contratos-ia,788241563089,Cloud Logging,0.000000,0.000000,0.000000,0.000000
2025-03-06,gtd-mvp-contracts-genai,gtd-mvp-contracts-genai,723871874985,Vertex AI Search,0.000000,0.000000,0.000000,0.000000
2025-03-06,gtd-prj-net-hub-001,gtd-prj-net-hub-001,477209047095,VM Manager,0.192240,-0.192240,0.000000,0.000000
2025-03-06,gtd-document-gen-ai-mvp,analisis-de-contratos-ia,788241563089,Dataplex,0.000000,0.000000,0.000000,0.000000
2025-03-06,gtd-gestion-tickets-poc,gtd-gestion-tickets-poc,604332034635,Cloud Logging,0.000000,0.000000,0.000000,0.000000
2025-03-06,gtd-mvp-contracts-genai,gtd-mvp-contracts-genai,723871874985,Deep Learning VM,0.000000,0.000000,0.000000,0.000000
2025-03-06,gtd-prj-prod-shd-net-001,gtd-prj-prod-shd-net-001,275732325331,Compute Engine,0.000000,0.000000,0.000000,0.000000
2025-03-06,,,,VMware Engine,0.000000,0.000000,0.000000,0.000000
2025-03-06,gtp-prj-activedirectory-001,gtp-prj-activedirectory-001,221495248342,Cloud Logging,0.000000,0.000000,0.000000,0.000000
2025-03-06,gtd-document-gen-ai-mvp,analisis-de-contratos-ia,788241563089,BigQuery Storage API,0.000000,0.000000,0.000000,0.000000
2025-03-06,gtd-gestion-tickets-poc,gtd-gestion-tickets-poc,604332034635,Compute Engine,0.000000,0.000000,0.000000,0.000000
2025-03-06,gtd-prj-prod-net-uah-001,gtd-prj-prod-net-uah-001,804020278966,Cloud Logging,0.000000,0.000000,0.000000,0.000000
2025-03-06,gtd-gestion-tickets-poc,gtd-gestion-tickets-poc,604332034635,Dataplex,0.000000,0.000000,0.000000,0.000000
2025-03-06,gtp-prj-activedirectory-001,gtp-prj-activedirectory-001,221495248342,Compute Engine,0.000000,0.000000,0.000000,0.000000
2025-03-06,gtd-prj-prod-shd-net-001,gtd-prj-prod-shd-net-001,275732325331,Cloud Logging,0.000000,0.000000,0.000000,0.000000
2025-03-06,gtd-prj-prod-bastion-sis-001,gtd-prj-prod-bastion-sis-001,926852352669,Networking,0.125490,-0.125490,0.000000,0.000000
2025-03-06,Demo IAGen - Cisco Mining,sincere-muse-439619-f5,11676406949,Artifact Registry,0.000000,0.000000,0.000000,0.000000
2025-03-06,primus-prj-m2vm-host-001,primus-prj-m2vm-host-001,678410470076,Cloud Logging,0.000000,0.000000,0.000000,0.000000
2025-03-06,gtd-gestion-tickets-poc,gtd-gestion-tickets-poc,604332034635,Vertex AI Search,0.000000,0.000000,0.000000,0.000000
2025-03-06,telconor,telconor,26233976157,cPanel & WHM on Ubuntu,0.000000,0.000000,0.000000,0.000000
2025-03-06,gtd-mvp-contracts-genai,gtd-mvp-contracts-genai,723871874985,Cloud Logging,0.000000,0.000000,0.000000,0.000000
2025-03-06,primus-prj-prod-001,primus-prj-prod-001-442914,554598453048,Cloud Logging,0.000000,0.000000,0.000000,0.000000
2025-03-06,telconor,telconor,26233976157,Cloud Logging,0.000000,0.000000,0.000000,0.000000
2025-03-06,Snowflake,datos-433017,964471574790,Cloud Logging,0.000000,0.000000,0.000000,0.000000
2025-03-06,gtd-document-gen-ai-mvp,analisis-de-contratos-ia,788241563089,Deep Learning VM,0.000000,0.000000,0.000000,0.000000
2025-03-06,gtd-mvp-contracts-genai,gtd-mvp-contracts-genai,723871874985,Networking,0.024030,-0.024030,0.000000,0.000000
2025-03-06,gtd-prj-billing-001,gtd-prj-billing-001,487666489813,Cloud Logging,0.000000,0.000000,0.000000,0.000000
2025-03-06,gtd-private-interconnect,gtd-private-interconnect,549706777962,Cloud Logging,0.000000,0.000000,0.000000,0.000000
2025-03-06,primus-prj-backup-001,primus-prj-backup-001,99535561616,Cloud Logging,0.000000,0.000000,0.000000,0.000000
2025-03-06,primus-prj-net-hub-001,primus-prj-net-hub-001,361970450318,Cloud Logging,0.000000,0.000000,0.000000,0.000000
2025-03-06,gtd-document-gen-ai-mvp,analisis-de-contratos-ia,788241563089,Networking,0.029370,-0.029370,0.000000,0.000000
2025-03-06,gtd-gestion-tickets-poc,gtd-gestion-tickets-poc,604332034635,Deep Learning VM,0.000000,0.000000,0.000000,0.000000
2025-03-06,gtd-prj-prod-bastion-sis-001,gtd-prj-prod-bastion-sis-001,926852352669,Cloud Logging,0.000000,0.000000,0.000000,0.000000
2025-03-06,gtd-gestion-tickets-poc,gtd-gestion-tickets-poc,604332034635,BigQuery Storage API,0.000000,0.000000,0.000000,0.000000
2025-03-05,gtd-prj-prod-gcve-sistemas-001,gtd-prj-prod-gcve-sistemas-001,909532972476,VMware Engine,2118.114170,-197.040000,0.000000,1921.074170
2025-03-05,gtd-prj-backup-veeam-001,gtd-prj-backup-veeam-001,556560816349,Cloud Storage,1379.097850,0.000000,0.000000,1379.097850
2025-03-05,,,,Support,405.735026,0.000000,0.000000,405.735026
2025-03-05,gtd-prj-backup-001,gtd-prj-backup-001,18927912085,Cloud Storage,288.881517,0.000000,0.000000,288.881517
2025-03-05,gtd-private-interconnect,gtd-private-interconnect,549706777962,Compute Engine,198.904298,0.000000,0.000000,198.904298
2025-03-05,gtd-prj-net-hub-001,gtd-prj-net-hub-001,477209047095,Compute Engine,137.036023,0.000000,0.000000,137.036023
2025-03-05,gtd-prj-suralis,gtd-prj-suralis,101376950122,Cloud Storage,66.608747,0.000000,0.000000,66.608747
2025-03-05,gtd-prj-prod-net-uah-001,gtd-prj-prod-net-uah-001,804020278966,Cloud Storage,53.519831,0.000000,0.000000,53.519831
2025-03-05,gtd-prj-prod-gcve-sistemas-001,gtd-prj-prod-gcve-sistemas-001,909532972476,Compute Engine,28.340125,0.000000,0.000000,28.340125
2025-03-05,gtp-prj-activedirectory-001,gtp-prj-activedirectory-001,221495248342,Managed Service for Microsoft Active Directory,19.199979,0.000000,0.000000,19.199979
2025-03-05,primus-prj-prod-002,primus-prj-prod-002,871471108650,Compute Engine,18.816043,0.000000,0.000000,18.816043
2025-03-05,primus-prj-prod-001,primus-prj-prod-001-442914,554598453048,Compute Engine,17.490207,0.000000,0.000000,17.490207
2025-03-05,Snowflake,datos-433017,964471574790,Cloud Composer,16.943886,0.000000,0.000000,16.943886
2025-03-05,gtd-prj-codelpa,gtd-prj-codelpa,512988914564,Cloud Storage,15.659987,0.000000,0.000000,15.659987
2025-03-05,gtd-prj-prod-net-uah-001,gtd-prj-prod-net-uah-001,804020278966,Compute Engine,14.256116,0.000000,0.000000,14.256116
2025-03-05,gtd-prj-net-hub-001,gtd-prj-net-hub-001,477209047095,Networking,13.285881,-0.256320,0.000000,13.029561
2025-03-05,gtd-prj-prod-bastion-sis-001,gtd-prj-prod-bastion-sis-001,926852352669,Compute Engine,9.884255,0.000000,0.000000,9.884255
2025-03-05,poc-cdn-gtd,poc-cdn-gtd,314090045903,Compute Engine,8.840475,0.000000,0.000000,8.840475
2025-03-05,gtd-prj-prod-gcve-sistemas-001,gtd-prj-prod-gcve-sistemas-001,909532972476,Cloud SQL,7.647475,0.000000,0.000000,7.647475
2025-03-05,gtd-prj-prod-net-uah-001,gtd-prj-prod-net-uah-001,804020278966,Networking,3.567066,-0.192240,0.000000,3.374826
2025-03-05,gtd-prj-prod-shd-net-001,gtd-prj-prod-shd-net-001,275732325331,Networking,3.372080,0.000000,0.000000,3.372080
2025-03-05,telconor,telconor,26233976157,Compute Engine,3.267100,0.000000,0.000000,3.267100
2025-03-05,gtd-prj-prod-gcve-sistemas-001,gtd-prj-prod-gcve-sistemas-001,909532972476,Networking,3.220001,-0.016020,0.000000,3.203981
2025-03-05,primus-prj-net-hub-001,primus-prj-net-hub-001,361970450318,Networking,3.203979,0.000000,0.000000,3.203979
2025-03-05,gtp-prj-activedirectory-001,gtp-prj-activedirectory-001,221495248342,Networking,3.203978,0.000000,0.000000,3.203978
2025-03-05,gtd-document-gen-ai-mvp,analisis-de-contratos-ia,788241563089,Vertex AI,3.028445,0.000000,0.000000,3.028445
2025-03-05,gtd-mvp-contracts-genai,gtd-mvp-contracts-genai,723871874985,Vertex AI,2.897771,0.000000,0.000000,2.897771
2025-03-05,Snowflake,datos-433017,964471574790,Compute Engine,2.221728,0.000000,0.000000,2.221728
2025-03-05,gtd-gestion-tickets-poc,gtd-gestion-tickets-poc,604332034635,Vertex AI,2.173579,0.000000,0.000000,2.173579
2025-03-05,Preventa,preventa-406613,594282942700,Compute Engine,1.730923,0.000000,0.000000,1.730923
2025-03-05,Preventa,preventa-406613,594282942700,Networking,1.601984,0.000000,0.000000,1.601984
2025-03-05,Snowflake,datos-433017,964471574790,Networking,2.135967,-0.533983,0.000000,1.601984
2025-03-05,Snowflake,datos-433017,964471574790,Cloud Monitoring,1.081138,0.000000,0.000000,1.081138
2025-03-05,Preventa,preventa-406613,594282942700,Cloud Storage,0.832096,0.000000,0.000000,0.832096
2025-03-05,poc-cdn-gtd,poc-cdn-gtd,314090045903,Networking,0.595606,-0.061410,0.000000,0.534196
2025-03-05,gtd-gestion-tickets-poc,gtd-gestion-tickets-poc,604332034635,BigQuery Reservation API,0.527208,0.000000,0.000000,0.527208
2025-03-05,primus-prj-backup-001,primus-prj-backup-001,99535561616,Compute Engine,0.471445,0.000000,0.000000,0.471445
2025-03-05,gtd-gestion-tickets-poc,gtd-gestion-tickets-poc,604332034635,BigQuery,0.422724,0.000000,0.000000,0.422724
2025-03-05,gtd-prj-suralis,gtd-prj-suralis,101376950122,Compute Engine,0.320384,0.000000,0.000000,0.320384
2025-03-05,Snowflake,datos-433017,964471574790,Cloud Storage,0.192630,0.000000,0.000000,0.192630
2025-03-05,Snowflake,datos-433017,964471574790,BigQuery,0.188208,0.000000,0.000000,0.188208
2025-03-05,gtd-prj-prod-bastion-clientes,gtd-prj-prod-bastion-clientes,905451030397,Compute Engine,0.156717,0.000000,0.000000,0.156717
2025-03-05,gtd-prj-net-hub-001,gtd-prj-net-hub-001,477209047095,Cloud Storage,0.087696,0.000000,0.000000,0.087696
2025-03-05,gtd-mvp-contracts-genai,gtd-mvp-contracts-genai,723871874985,BigQuery,0.060378,0.000000,0.000000,0.060378
2025-03-05,gtd-prj-prod-bastion-sis-001,gtd-prj-prod-bastion-sis-001,926852352669,Cloud Storage,0.052119,0.000000,0.000000,0.052119
2025-03-05,primus-prj-net-hub-001,primus-prj-net-hub-001,361970450318,Compute Engine,0.041355,0.000000,0.000000,0.041355
2025-03-05,Preventa,preventa-406613,594282942700,Cloud Key Management Service (KMS),0.024143,0.000000,0.000000,0.024143
2025-03-05,gtd-prj-net-hub-001,gtd-prj-net-hub-001,477209047095,Cloud DNS,0.012832,0.000000,0.000000,0.012832
2025-03-05,Snowflake,datos-433017,964471574790,Artifact Registry,0.012392,0.000000,0.000000,0.012392
2025-03-05,Preventa,preventa-406613,594282942700,Cloud DNS,0.011496,0.000000,0.000000,0.011496
2025-03-05,gtd-prj-qa-shd-net-001,gtd-prj-qa-shd-net-001,30816487339,Cloud DNS,0.011496,0.000000,0.000000,0.011496
2025-03-05,gtd-document-gen-ai-mvp,analisis-de-contratos-ia,788241563089,Cloud Storage,0.011151,0.000000,0.000000,0.011151
2025-03-05,primus-prj-prod-001,primus-prj-prod-001-442914,554598453048,Cloud Storage,0.007873,0.000000,0.000000,0.007873
2025-03-05,gtd-prj-prod-obs-vzor,gtd-prj-prod-obs-vzor,594063404612,Cloud DNS,0.005736,0.000000,0.000000,0.005736
2025-03-05,primus-prj-net-hub-001,primus-prj-net-hub-001,361970450318,Cloud DNS,0.005736,0.000000,0.000000,0.005736
2025-03-05,primus-prj-backup-001,primus-prj-backup-001,99535561616,Cloud Key Management Service (KMS),0.003431,0.000000,0.000000,0.003431
2025-03-05,gtd-gestion-tickets-poc,gtd-gestion-tickets-poc,604332034635,Artifact Registry,0.001247,0.000000,0.000000,0.001247
2025-03-05,Snowflake,datos-433017,964471574790,Dataplex,0.000032,0.000000,0.000000,0.000032
2025-03-05,gtd-mvp-contracts-genai,gtd-mvp-contracts-genai,723871874985,Cloud Storage,0.000012,0.000000,0.000000,0.000012
2025-03-05,Demo IAGen - Cisco Mining,sincere-muse-439619-f5,11676406949,Cloud Storage,0.000003,0.000000,0.000000,0.000003
2025-03-05,gtd-prj-net-hub-001,gtd-prj-net-hub-001,477209047095,Cloud Logging,0.000001,0.000000,0.000000,0.000001
2025-03-05,Snowflake,datos-433017,964471574790,Secret Manager,0.000000,0.000000,0.000000,0.000000
2025-03-05,primus-prj-prod-001,primus-prj-prod-001-442914,554598453048,Cloud Logging,0.000000,0.000000,0.000000,0.000000
2025-03-05,gtd-prj-prod-bastion-sis-001,gtd-prj-prod-bastion-sis-001,926852352669,Networking,0.125490,-0.125490,0.000000,0.000000
2025-03-05,gtd-document-gen-ai-mvp,analisis-de-contratos-ia,788241563089,Deep Learning VM,0.000000,0.000000,0.000000,0.000000
2025-03-05,gtd-document-gen-ai-mvp,analisis-de-contratos-ia,788241563089,BigQuery Storage API,0.000000,0.000000,0.000000,0.000000
2025-03-05,gtd-gestion-tickets-poc,gtd-gestion-tickets-poc,604332034635,Networking,0.024030,-0.024030,0.000000,0.000000
2025-03-05,gtd-document-gen-ai-mvp,analisis-de-contratos-ia,788241563089,Compute Engine,0.000000,0.000000,0.000000,0.000000
2025-03-05,primus-prj-net-hub-001,primus-prj-net-hub-001,361970450318,Cloud Logging,0.000000,0.000000,0.000000,0.000000
2025-03-05,Demo IAGen - Cisco Mining,sincere-muse-439619-f5,11676406949,Artifact Registry,0.000000,0.000000,0.000000,0.000000
2025-03-05,telconor,telconor,26233976157,cPanel & WHM on Ubuntu,0.000000,0.000000,0.000000,0.000000
2025-03-05,gtd-prj-prod-gcve-sistemas-001,gtd-prj-prod-gcve-sistemas-001,909532972476,Cloud Logging,0.000000,0.000000,0.000000,0.000000
2025-03-05,gtd-mvp-contracts-genai,gtd-mvp-contracts-genai,723871874985,Vertex AI Search,0.213600,0.000000,-0.213600,0.000000
2025-03-05,gtd-prj-billing-001,gtd-prj-billing-001,487666489813,BigQuery,0.000000,0.000000,0.000000,0.000000
2025-03-05,,,,VMware Engine,0.000000,0.000000,0.000000,0.000000
2025-03-05,gtd-gestion-tickets-poc,gtd-gestion-tickets-poc,604332034635,Deep Learning VM,0.000000,0.000000,0.000000,0.000000
2025-03-05,gtd-prj-net-hub-001,gtd-prj-net-hub-001,477209047095,VM Manager,0.192240,-0.192240,0.000000,0.000000
2025-03-05,gtd-gestion-tickets-poc,gtd-gestion-tickets-poc,604332034635,Vertex AI Search,0.156640,0.000000,-0.156640,0.000000
2025-03-05,Snowflake,datos-433017,964471574790,Cloud Logging,0.000000,0.000000,0.000000,0.000000
2025-03-05,Preventa,preventa-406613,594282942700,Cloud Logging,0.000000,0.000000,0.000000,0.000000
2025-03-05,Demo IAGen - Cisco Mining,sincere-muse-439619-f5,11676406949,Cloud Logging,0.000000,0.000000,0.000000,0.000000
2025-03-05,gtp-prj-activedirectory-001,gtp-prj-activedirectory-001,221495248342,Compute Engine,0.000000,0.000000,0.000000,0.000000
2025-03-05,gtd-prj-prod-shd-net-001,gtd-prj-prod-shd-net-001,275732325331,Cloud Logging,0.000000,0.000000,0.000000,0.000000
2025-03-05,gtd-prj-prod-net-uah-001,gtd-prj-prod-net-uah-001,804020278966,Cloud Monitoring,0.000000,0.000000,0.000000,0.000000
2025-03-05,gtd-document-gen-ai-mvp,analisis-de-contratos-ia,788241563089,BigQuery,0.000000,0.000000,0.000000,0.000000
2025-03-05,gtd-document-gen-ai-mvp,analisis-de-contratos-ia,788241563089,Cloud Logging,0.000000,0.000000,0.000000,0.000000
2025-03-05,gtd-mvp-contracts-genai,gtd-mvp-contracts-genai,723871874985,Cloud Logging,0.000000,0.000000,0.000000,0.000000
2025-03-05,gtd-gestion-tickets-poc,gtd-gestion-tickets-poc,604332034635,Cloud Logging,0.000000,0.000000,0.000000,0.000000
2025-03-05,primus-prj-backup-001,primus-prj-backup-001,99535561616,Cloud Logging,0.000000,0.000000,0.000000,0.000000
2025-03-05,gtd-gestion-tickets-poc,gtd-gestion-tickets-poc,604332034635,Dataplex,0.000000,0.000000,0.000000,0.000000
2025-03-05,telconor,telconor,26233976157,Cloud Logging,0.000000,0.000000,0.000000,0.000000
2025-03-05,gtd-prj-prod-shd-net-001,gtd-prj-prod-shd-net-001,275732325331,Compute Engine,0.000000,0.000000,0.000000,0.000000
2025-03-05,poc-cdn-gtd,poc-cdn-gtd,314090045903,Cloud Logging,0.000000,0.000000,0.000000,0.000000
2025-03-05,telconor,telconor,26233976157,Networking,0.064080,-0.064080,0.000000,0.000000
2025-03-05,gtp-prj-activedirectory-001,gtp-prj-activedirectory-001,221495248342,Cloud Logging,0.000000,0.000000,0.000000,0.000000
2025-03-05,gtd-prj-billing-001,gtd-prj-billing-001,487666489813,Cloud Logging,0.000000,0.000000,0.000000,0.000000
2025-03-05,Preventa,preventa-406613,594282942700,Cloud Pub/Sub,0.000000,0.000000,0.000000,0.000000
2025-03-05,primus-prj-m2vm-host-001,primus-prj-m2vm-host-001,678410470076,Cloud Logging,0.000000,0.000000,0.000000,0.000000
2025-03-05,gtd-document-gen-ai-mvp,analisis-de-contratos-ia,788241563089,Networking,0.034710,-0.034710,0.000000,0.000000
2025-03-05,gtd-prj-prod-net-uah-001,gtd-prj-prod-net-uah-001,804020278966,Cloud Logging,0.000000,0.000000,0.000000,0.000000
2025-03-05,gtd-gestion-tickets-poc,gtd-gestion-tickets-poc,604332034635,BigQuery Storage API,0.000000,0.000000,0.000000,0.000000
2025-03-05,gtd-document-gen-ai-mvp,analisis-de-contratos-ia,788241563089,Dataplex,0.000000,0.000000,0.000000,0.000000
2025-03-05,gtd-prj-prod-net-uah-001,gtd-prj-prod-net-uah-001,804020278966,VM Manager,0.128160,-0.128160,0.000000,0.000000
2025-03-05,primus-prj-prod-002,primus-prj-prod-002,871471108650,Cloud Logging,0.000000,0.000000,0.000000,0.000000
2025-03-05,Demo IAGen - Cisco Mining,sincere-muse-439619-f5,11676406949,Cloud Run Functions,0.000129,-0.000129,0.000000,0.000000
2025-03-05,gtd-prj-prod-bastion-sis-001,gtd-prj-prod-bastion-sis-001,926852352669,Cloud Logging,0.000000,0.000000,0.000000,0.000000
2025-03-05,gtd-gestion-tickets-poc,gtd-gestion-tickets-poc,604332034635,Compute Engine,0.000000,0.000000,0.000000,0.000000
2025-03-05,gtd-gestion-tickets-poc,gtd-gestion-tickets-poc,604332034635,Cloud Storage,0.000000,0.000000,0.000000,0.000000
2025-03-04,gtd-prj-prod-gcve-sistemas-001,gtd-prj-prod-gcve-sistemas-001,909532972476,VMware Engine,2071.729311,-135.684236,0.000000,1936.045075
2025-03-04,gtd-prj-backup-veeam-001,gtd-prj-backup-veeam-001,556560816349,Cloud Storage,1405.283694,0.000000,0.000000,1405.283694
2025-03-04,gtd-prj-prod-gcve-uah-001,gtd-prj-prod-gcve-uah-001,206659077032,VMware Engine,630.416804,-36.078314,0.000000,594.338490
2025-03-04,,,,Support,529.388952,0.000000,0.000000,529.388952
2025-03-04,gtd-prj-prod-iaas-comp-001,gtd-prj-prod-iaas-comp-001,1030040975157,VMware Engine,447.172318,-25.277450,0.000000,421.894868
2025-03-04,gtd-prj-backup-001,gtd-prj-backup-001,18927912085,Cloud Storage,282.982730,0.000000,0.000000,282.982730
2025-03-04,gtd-prj-net-hub-001,gtd-prj-net-hub-001,477209047095,Compute Engine,248.037846,0.000000,0.000000,248.037846
2025-03-04,gtd-private-interconnect,gtd-private-interconnect,549706777962,Compute Engine,198.904302,0.000000,0.000000,198.904302
2025-03-04,gtd-prj-suralis,gtd-prj-suralis,101376950122,Cloud Storage,65.643840,0.000000,0.000000,65.643840
2025-03-04,gtd-prj-prod-net-uah-001,gtd-prj-prod-net-uah-001,804020278966,Cloud Storage,53.533389,0.000000,0.000000,53.533389
2025-03-04,gtd-prj-prod-gcve-sistemas-001,gtd-prj-prod-gcve-sistemas-001,909532972476,Compute Engine,28.340133,0.000000,0.000000,28.340133
2025-03-04,gtp-prj-activedirectory-001,gtp-prj-activedirectory-001,221495248342,Managed Service for Microsoft Active Directory,19.199984,0.000000,0.000000,19.199984
2025-03-04,primus-prj-prod-002,primus-prj-prod-002,871471108650,Compute Engine,18.816059,0.000000,0.000000,18.816059
2025-03-04,primus-prj-prod-001,primus-prj-prod-001-442914,554598453048,Compute Engine,17.490215,0.000000,0.000000,17.490215
2025-03-04,Snowflake,datos-433017,964471574790,Cloud Composer,16.944282,0.000000,0.000000,16.944282
2025-03-04,gtd-prj-codelpa,gtd-prj-codelpa,512988914564,Cloud Storage,16.358641,0.000000,0.000000,16.358641
2025-03-04,gtd-prj-prod-net-uah-001,gtd-prj-prod-net-uah-001,804020278966,Compute Engine,14.256793,0.000000,0.000000,14.256793
2025-03-04,gtd-prj-net-hub-001,gtd-prj-net-hub-001,477209047095,Networking,13.285883,-0.256320,0.000000,13.029563
2025-03-04,gtd-prj-prod-bastion-sis-001,gtd-prj-prod-bastion-sis-001,926852352669,Compute Engine,9.882128,0.000000,0.000000,9.882128
2025-03-04,poc-cdn-gtd,poc-cdn-gtd,314090045903,Compute Engine,8.840481,0.000000,0.000000,8.840481
2025-03-04,gtd-prj-prod-gcve-sistemas-001,gtd-prj-prod-gcve-sistemas-001,909532972476,Cloud SQL,7.647478,0.000000,0.000000,7.647478
2025-03-04,gtd-document-gen-ai-mvp,analisis-de-contratos-ia,788241563089,Vertex AI,6.640911,0.000000,0.000000,6.640911
2025-03-04,gtd-prj-prod-net-uah-001,gtd-prj-prod-net-uah-001,804020278966,Networking,3.566600,-0.192240,0.000000,3.374360
2025-03-04,gtd-prj-prod-shd-net-001,gtd-prj-prod-shd-net-001,275732325331,Networking,3.371060,0.000000,0.000000,3.371060
2025-03-04,telconor,telconor,26233976157,Compute Engine,3.269433,0.000000,0.000000,3.269433
2025-03-04,primus-prj-net-hub-001,primus-prj-net-hub-001,361970450318,Networking,3.203983,0.000000,0.000000,3.203983
2025-03-04,gtd-prj-prod-gcve-sistemas-001,gtd-prj-prod-gcve-sistemas-001,909532972476,Networking,3.225342,-0.021360,0.000000,3.203982
2025-03-04,gtp-prj-activedirectory-001,gtp-prj-activedirectory-001,221495248342,Networking,3.203981,0.000000,0.000000,3.203981
2025-03-04,gtd-mvp-contracts-genai,gtd-mvp-contracts-genai,723871874985,Vertex AI,2.897779,0.000000,0.000000,2.897779
2025-03-04,Snowflake,datos-433017,964471574790,Compute Engine,2.224563,0.000000,0.000000,2.224563
2025-03-04,gtd-gestion-tickets-poc,gtd-gestion-tickets-poc,604332034635,Vertex AI,2.173583,0.000000,0.000000,2.173583
2025-03-04,Preventa,preventa-406613,594282942700,Compute Engine,1.730929,0.000000,0.000000,1.730929
2025-03-04,gtd-gestion-tickets-poc,gtd-gestion-tickets-poc,604332034635,BigQuery Reservation API,1.612646,0.000000,0.000000,1.612646
2025-03-04,Snowflake,datos-433017,964471574790,Networking,2.135970,-0.533985,0.000000,1.601985
2025-03-04,Preventa,preventa-406613,594282942700,Networking,1.601985,0.000000,0.000000,1.601985
2025-03-04,Snowflake,datos-433017,964471574790,Cloud Monitoring,1.080563,0.000000,0.000000,1.080563
2025-03-04,Preventa,preventa-406613,594282942700,Cloud Storage,0.832096,0.000000,0.000000,0.832096
2025-03-04,gtd-mvp-contracts-genai,gtd-mvp-contracts-genai,723871874985,BigQuery Reservation API,0.690624,0.000000,0.000000,0.690624
2025-03-04,gtd-mvp-contracts-genai,gtd-mvp-contracts-genai,723871874985,BigQuery,0.543445,0.000000,0.000000,0.543445
2025-03-04,poc-cdn-gtd,poc-cdn-gtd,314090045903,Networking,0.595443,-0.061410,0.000000,0.534033
2025-03-04,gtd-gestion-tickets-poc,gtd-gestion-tickets-poc,604332034635,BigQuery,0.483040,0.000000,0.000000,0.483040
2025-03-04,primus-prj-backup-001,primus-prj-backup-001,99535561616,Compute Engine,0.471448,0.000000,0.000000,0.471448
2025-03-04,gtd-prj-suralis,gtd-prj-suralis,101376950122,Compute Engine,0.320385,0.000000,0.000000,0.320385
2025-03-04,Snowflake,datos-433017,964471574790,Cloud Storage,0.192578,0.000000,0.000000,0.192578
2025-03-04,Snowflake,datos-433017,964471574790,BigQuery,0.169686,0.000000,0.000000,0.169686
2025-03-04,gtd-prj-prod-bastion-clientes,gtd-prj-prod-bastion-clientes,905451030397,Compute Engine,0.156708,0.000000,0.000000,0.156708
2025-03-04,gtd-prj-net-hub-001,gtd-prj-net-hub-001,477209047095,Cloud Storage,0.087696,0.000000,0.000000,0.087696
2025-03-04,gtd-prj-prod-bastion-sis-001,gtd-prj-prod-bastion-sis-001,926852352669,Cloud Storage,0.052119,0.000000,0.000000,0.052119
2025-03-04,primus-prj-net-hub-001,primus-prj-net-hub-001,361970450318,Compute Engine,0.041364,0.000000,0.000000,0.041364
2025-03-04,Preventa,preventa-406613,594282942700,Cloud Key Management Service (KMS),0.024141,0.000000,0.000000,0.024141
2025-03-04,gtd-prj-net-hub-001,gtd-prj-net-hub-001,477209047095,Cloud DNS,0.012685,0.000000,0.000000,0.012685
2025-03-04,Preventa,preventa-406613,594282942700,Cloud DNS,0.011496,0.000000,0.000000,0.011496
2025-03-04,gtd-prj-qa-shd-net-001,gtd-prj-qa-shd-net-001,30816487339,Cloud DNS,0.011496,0.000000,0.000000,0.011496
2025-03-04,gtd-document-gen-ai-mvp,analisis-de-contratos-ia,788241563089,Cloud Storage,0.011185,0.000000,0.000000,0.011185
