customer_name,cloud_account_number,product_name,usage_type,price_book,seller_cost_usd,customer_cost_usd,margin_usd,usage_quantity,fecha
Sourcing SPA (Andres Yelpi),393937990371,AWS Security Hub,USE1-PaidComplianceCheck,AWS Price Book,0.28,0.283,0.009,283.0,2025-04-06
Sourcing SPA (Andres Yelpi),393937990371,AWS Security Hub,USE1-SecurityHubProduct:FreeFindingsIngestion,AWS Price Book,0.0,0.0,0.0,3433.0,2025-04-06
Sourcing SPA (Andres Yelpi),622323056157,AWS Security Hub,USE1-OtherProduct:PaidFindingsIngestion,AWS Price Book,0.0,0.0,0.0,245.0,2025-04-06
Sourcing SPA (Andres Yelpi),872780047379,Amazon Simple Storage Service,Requests-Tier2,AWS Price Book,0.01,0.008,0.0,18923.0,2025-04-06
Sourcing SPA (Andres Yelpi),872780047379,Amazon Simple Storage Service,USE1-EU-AWS-Out-Bytes,AWS Price Book,0.0,0.0,0.0,0.0,2025-04-06
Sourcing SPA (Andres Yelpi),872780047379,Amazon Simple Storage Service,USE1-EU-AWS-In-Bytes,AWS Price Book,0.0,0.0,0.0,0.0,2025-04-06
Sourcing SPA (Andres Yelpi),872780047379,Amazon Simple Storage Service,USE1-EUW2-AWS-Out-Bytes,AWS Price Book,0.0,0.0,0.0,0.0,2025-04-06
Sourcing SPA (Andres Yelpi),872780047379,Amazon Simple Storage Service,USE1-APN1-AWS-Out-Bytes,AWS Price Book,0.0,0.0,0.0,0.0,2025-04-06
Sourcing SPA (Andres Yelpi),872780047379,Amazon Simple Storage Service,USE1-APN3-AWS-Out-Bytes,AWS Price Book,0.0,0.0,0.0,0.0,2025-04-06
Sourcing SPA (Andres Yelpi),872780047379,Amazon Simple Storage Service,USE1-USE2-AWS-In-Bytes,AWS Price Book,0.0,0.0,0.0,0.0,2025-04-06
Sourcing SPA (Andres Yelpi),872780047379,Amazon Simple Storage Service,USE1-APS3-AWS-In-Bytes,AWS Price Book,0.0,0.0,0.0,0.0,2025-04-06
Sourcing SPA (Andres Yelpi),872780047379,Amazon Simple Storage Service,USE1-EUC1-AWS-Out-Bytes,AWS Price Book,0.0,0.0,0.0,0.0,2025-04-06
Sourcing SPA (Andres Yelpi),872780047379,Amazon Simple Storage Service,USE1-CAN1-AWS-Out-Bytes,AWS Price Book,0.0,0.0,0.0,0.0,2025-04-06
Sourcing SPA (Andres Yelpi),872780047379,Amazon Simple Storage Service,USE1-APS2-AWS-In-Bytes,AWS Price Book,0.0,0.0,0.0,0.0,2025-04-06
Sourcing SPA (Andres Yelpi),872780047379,Amazon Simple Storage Service,USE1-EUW2-AWS-In-Bytes,AWS Price Book,0.0,0.0,0.0,0.0,2025-04-06
Sourcing SPA (Andres Yelpi),872780047379,Amazon Simple Storage Service,USE1-APN1-AWS-In-Bytes,AWS Price Book,0.0,0.0,0.0,0.0,2025-04-06
Sourcing SPA (Andres Yelpi),872780047379,Amazon Simple Storage Service,USE1-EUW3-AWS-In-Bytes,AWS Price Book,0.0,0.0,0.0,0.0,2025-04-06
Sourcing SPA (Andres Yelpi),622323056157,Amazon Simple Storage Service,SAE1-Requests-Tier1,AWS Price Book,2.19,2.257,0.068,322441.0,2025-04-06
Sourcing SPA (Andres Yelpi),18185109271,Amazon Virtual Private Cloud,DataTransfer-In-Bytes,AWS Price Book,0.0,0.0,0.0,0.0,2025-04-06
Sourcing SPA (Andres Yelpi),767398103037,Amazon Elastic Compute Cloud,DataTransfer-In-Bytes,AWS Price Book,0.0,0.0,0.0,1.07,2025-04-06
Sourcing SPA (Andres Yelpi),767398103037,Amazon Elastic Compute Cloud,USE1-USE2-AWS-In-Bytes,AWS Price Book,0.0,0.0,0.0,0.0,2025-04-06
Sourcing SPA (Andres Yelpi),767398103037,Amazon Elastic Compute Cloud,DataTransfer-Out-Bytes,AWS Price Book,0.04,0.039,0.001,0.44,2025-04-06
Sourcing SPA (Andres Yelpi),767398103037,Amazon Elastic Compute Cloud,USE1-USE2-AWS-Out-Bytes,AWS Price Book,0.0,0.0,0.0,0.0,2025-04-06
Sourcing SPA (Andres Yelpi),767398103037,Amazon Elastic Compute Cloud,BoxUsage:t3.small,AWS Price Book,12.21,12.584,0.378,605.0,2025-04-06
Sourcing SPA (Andres Yelpi),767398103037,Amazon Elastic Compute Cloud,USE2-DataTransfer-In-Bytes,AWS Price Book,0.0,0.0,0.0,0.1,2025-04-06
Sourcing SPA (Andres Yelpi),767398103037,Amazon Elastic Compute Cloud,USE2-DataTransfer-Regional-Bytes,AWS Price Book,0.0,0.001,0.0,0.09,2025-04-06
Sourcing SPA (Andres Yelpi),767398103037,Amazon Elastic Compute Cloud,USE2-USE1-AWS-In-Bytes,AWS Price Book,0.0,0.0,0.0,0.17,2025-04-06
Sourcing SPA (Andres Yelpi),767398103037,Amazon Elastic Compute Cloud,USE2-USW2-AWS-Out-Bytes,AWS Price Book,0.0,0.0,0.0,0.0,2025-04-06
Sourcing SPA (Andres Yelpi),767398103037,Amazon Elastic Compute Cloud,USE2-BoxUsage:t2.micro,AWS Price Book,2.72,2.807,0.084,242.0,2025-04-06
Sourcing SPA (Andres Yelpi),303559958125,Amazon Elastic Compute Cloud,BoxUsage:t3a.xlarge,AWS Price Book,26.29,27.104,0.813,121.0,2025-04-06
Sourcing SPA (Andres Yelpi),303559958125,Amazon Elastic Compute Cloud,EBSOptimized:t3a.xlarge,AWS Price Book,0.0,0.0,0.0,121.0,2025-04-06
Sourcing SPA (Andres Yelpi),622323056157,Amazon Elastic Compute Cloud,DataTransfer-Regional-Bytes,AWS Price Book,0.0,0.0,0.0,0.01,2025-04-06
Sourcing SPA (Andres Yelpi),622323056157,Amazon Elastic Compute Cloud,USE1-CloudFront-Out-Bytes,AWS Price Book,0.0,0.0,0.0,0.0,2025-04-06
Sourcing SPA (Andres Yelpi),622323056157,Amazon Elastic Compute Cloud,USE1-EUW2-AWS-In-Bytes,AWS Price Book,0.0,0.0,0.0,0.0,2025-04-06
Sourcing SPA (Andres Yelpi),622323056157,Amazon Elastic Compute Cloud,USE1-CloudFront-In-Bytes,AWS Price Book,0.0,0.0,0.0,0.0,2025-04-06
Sourcing SPA (Andres Yelpi),622323056157,Amazon Elastic Compute Cloud,BoxUsage:t3.large,AWS Price Book,9.77,10.067,0.302,121.0,2025-04-06
Sourcing SPA (Andres Yelpi),767398103037,Amazon Elastic Compute Cloud,CPUCredits:t3,AWS Price Book,0.61,0.626,0.019,6.52,2025-04-06
Sourcing SPA (Andres Yelpi),536079618115,Amazon Elastic Compute Cloud,DataTransfer-In-Bytes,AWS Price Book,0.0,0.0,0.0,18.65,2025-04-06
Sourcing SPA (Andres Yelpi),536079618115,Amazon Elastic Compute Cloud,DataTransfer-Regional-Bytes,AWS Price Book,0.0,0.0,0.0,0.02,2025-04-06
Sourcing SPA (Andres Yelpi),767398103037,Amazon Elastic Compute Cloud,USE1-EU-AWS-Out-Bytes,AWS Price Book,0.0,0.0,0.0,0.0,2025-04-06
Sourcing SPA (Andres Yelpi),767398103037,Amazon Elastic Compute Cloud,USE1-EU-AWS-In-Bytes,AWS Price Book,0.0,0.0,0.0,0.0,2025-04-06
Sourcing SPA (Andres Yelpi),18185109271,Amazon Elastic Compute Cloud,USE1-EU-AWS-In-Bytes,AWS Price Book,0.0,0.0,0.0,0.0,2025-04-06
Sourcing SPA (Andres Yelpi),18185109271,Amazon Elastic Compute Cloud,USE1-USE2-AWS-In-Bytes,AWS Price Book,0.0,0.0,0.0,0.0,2025-04-06
Sourcing SPA (Andres Yelpi),18185109271,Amazon Elastic Compute Cloud,USE1-USE2-AWS-Out-Bytes,AWS Price Book,0.0,0.0,0.0,0.0,2025-04-06
Sourcing SPA (Andres Yelpi),536079618115,Amazon Elastic Compute Cloud,EBSOptimized:t3.large,AWS Price Book,0.0,0.0,0.0,121.0,2025-04-06
Sourcing SPA (Andres Yelpi),767398103037,Amazon Elastic Compute Cloud,BoxUsage:t3.medium,AWS Price Book,4.88,5.034,0.151,121.0,2025-04-06
Elecnor Chile S.A (Cristian Fuentealba),980921712811,Amazon Elastic Compute Cloud,USE2-APS3-AWS-In-Bytes,AWS Price Book,0.0,0.0,0.0,0.0,2025-04-06
Elecnor Chile S.A (Cristian Fuentealba),980921712811,Amazon Elastic Compute Cloud,USE2-APN2-AWS-In-Bytes,AWS Price Book,0.0,0.0,0.0,0.0,2025-04-06
Elecnor Chile S.A (Cristian Fuentealba),980921712811,Elastic Load Balancing,USE2-APS1-AWS-In-Bytes,AWS Price Book,0.0,0.0,0.0,0.0,2025-04-06
Elecnor Chile S.A (Cristian Fuentealba),980921712811,Amazon Elastic Compute Cloud,USE2-APS2-AWS-In-Bytes,AWS Price Book,0.0,0.0,0.0,0.0,2025-04-06
Elecnor Chile S.A (Cristian Fuentealba),980921712811,Amazon Elastic Compute Cloud,USE2-APN1-AWS-In-Bytes,AWS Price Book,0.0,0.0,0.0,0.0,2025-04-06
Elecnor Chile S.A (Cristian Fuentealba),980921712811,Amazon Elastic Compute Cloud,USE2-CAN1-AWS-In-Bytes,AWS Price Book,0.0,0.0,0.0,0.0,2025-04-06
Elecnor Chile S.A (Cristian Fuentealba),980921712811,Amazon Elastic Compute Cloud,USE2-EUC1-AWS-In-Bytes,AWS Price Book,0.0,0.0,0.0,0.0,2025-04-06
Elecnor Chile S.A (Cristian Fuentealba),980921712811,Elastic Load Balancing,USE2-EUC1-AWS-In-Bytes,AWS Price Book,0.0,0.0,0.0,0.0,2025-04-06
Elecnor Chile S.A (Cristian Fuentealba),980921712811,Amazon Elastic Compute Cloud,USE2-EU-AWS-In-Bytes,AWS Price Book,0.0,0.0,0.0,0.0,2025-04-06
Elecnor Chile S.A (Cristian Fuentealba),980921712811,Elastic Load Balancing,USE2-EU-AWS-In-Bytes,AWS Price Book,0.0,0.0,0.0,0.0,2025-04-06
Elecnor Chile S.A (Cristian Fuentealba),980921712811,Amazon Elastic Compute Cloud,USE2-EUW3-AWS-In-Bytes,AWS Price Book,0.0,0.0,0.0,0.0,2025-04-06
Elecnor Chile S.A (Cristian Fuentealba),980921712811,Amazon Elastic Compute Cloud,USE2-USW2-AWS-In-Bytes,AWS Price Book,0.0,0.0,0.0,0.0,2025-04-06
Elecnor Chile S.A (Cristian Fuentealba),980921712811,Amazon Virtual Private Cloud,USE2-DataTransfer-xAZ-Out-Bytes,AWS Price Book,0.0,0.0,0.0,0.01,2025-04-06
Elecnor Chile S.A (Cristian Fuentealba),980921712811,Amazon Virtual Private Cloud,USE2-DataTransfer-xAZ-In-Bytes,AWS Price Book,0.0,0.0,0.0,0.01,2025-04-06
Elecnor Chile S.A (Cristian Fuentealba),980921712811,Elastic Load Balancing,USE2-DataTransfer-In-Bytes,AWS Price Book,0.0,0.0,0.0,0.01,2025-04-06
Elecnor Chile S.A (Cristian Fuentealba),980921712811,Amazon Simple Storage Service,Requests-Tier1,AWS Price Book,0.0,0.0,0.0,24.0,2025-04-06
Elecnor Chile S.A (Cristian Fuentealba),980921712811,Amazon Elastic Compute Cloud,USE2-USE1-AWS-Out-Bytes,AWS Price Book,0.0,0.0,0.0,0.0,2025-04-06
Elecnor Chile S.A (Cristian Fuentealba),980921712811,Amazon Virtual Private Cloud,USE2-VpcEndpoint-Bytes,AWS Price Book,0.0,0.0,0.0,0.03,2025-04-06
Elecnor Chile S.A (Cristian Fuentealba),980921712811,Amazon Virtual Private Cloud,USE2-VpcEndpoint-Hours,AWS Price Book,16.92,17.44,0.523,1744.0,2025-04-06
Elecnor Chile S.A (Cristian Fuentealba),980921712811,Amazon Elastic Compute Cloud,USE2-DataTransfer-Regional-Bytes,AWS Price Book,0.02,0.02,0.001,2.03,2025-04-06
Elecnor Chile S.A (Cristian Fuentealba),980921712811,Elastic Load Balancing,USE2-DataTransfer-Regional-Bytes,AWS Price Book,0.0,0.0,0.0,0.0,2025-04-06
Elecnor Chile S.A (Cristian Fuentealba),980921712811,Elastic Load Balancing,USE2-APS2-AWS-Out-Bytes,AWS Price Book,0.0,0.0,0.0,0.0,2025-04-06
Elecnor Chile S.A (Cristian Fuentealba),980921712811,Elastic Load Balancing,USE2-EU-AWS-Out-Bytes,AWS Price Book,0.0,0.0,0.0,0.0,2025-04-06
Elecnor Chile S.A (Cristian Fuentealba),980921712811,Elastic Load Balancing,USE2-USW1-AWS-Out-Bytes,AWS Price Book,0.0,0.0,0.0,0.0,2025-04-06
Elecnor Chile S.A (Cristian Fuentealba),980921712811,Elastic Load Balancing,USE2-USW2-AWS-Out-Bytes,AWS Price Book,0.0,0.0,0.0,0.0,2025-04-06
Elecnor Chile S.A (Cristian Fuentealba),980921712811,Amazon Elastic Compute Cloud,USE2-BoxUsage:t3.small,AWS Price Book,2.2,2.264,0.068,108.82,2025-04-06
Elecnor Chile S.A (Cristian Fuentealba),980921712811,AmazonCloudWatch,USE2-TimedStorage-ByteHrs,AWS Price Book,0.05,0.051,0.002,1.7,2025-04-06
Elecnor Chile S.A (Cristian Fuentealba),980921712811,Amazon Elastic Compute Cloud,USE2-NatGateway-Bytes,AWS Price Book,0.02,0.018,0.001,0.4,2025-04-06
Elecnor Chile S.A (Cristian Fuentealba),980921712811,AWS Secrets Manager,USE1-AWSSecretsManagerAPIRequest,AWS Price Book,0.0,0.0,0.0,2.0,2025-04-06
Elecnor Chile S.A (Cristian Fuentealba),980921712811,Amazon Elastic Compute Cloud,USE2-DataTransfer-Out-Bytes,AWS Price Book,0.0,0.0,0.0,0.16,2025-04-06
Elecnor Chile S.A (Cristian Fuentealba),980921712811,Elastic Load Balancing,USE2-DataTransfer-Out-Bytes,AWS Price Book,0.0,0.0,0.0,0.03,2025-04-06
Elecnor Chile S.A (Cristian Fuentealba),980921712811,Amazon Elastic Compute Cloud,USE2-EBS:VolumeUsage.gp2,AWS Price Book,0.11,0.118,0.004,1.18,2025-04-06
Elecnor Chile S.A (Cristian Fuentealba),980921712811,Amazon Relational Database Service,USE2-Aurora:StorageUsage,AWS Price Book,0.0,0.002,0.0,0.02,2025-04-06
Elecnor Chile S.A (Cristian Fuentealba),980921712811,AWS Secrets Manager,USE2-AWSSecretsManager-Secrets,AWS Price Book,0.06,0.061,0.002,0.15,2025-04-06
Elecnor Chile S.A (Cristian Fuentealba),980921712811,AmazonCloudWatch,USE2-VendedLog-Bytes,AWS Price Book,1.92,1.983,0.06,3.97,2025-04-06
Elecnor Chile S.A (Cristian Fuentealba),980921712811,AWS WAF,USE2-RequestV2-Tier1,AWS Price Book,0.01,0.012,0.0,19431.0,2025-04-06
Elecnor Chile S.A (Cristian Fuentealba),980921712811,AWS WAF,USE2-RuleV2,AWS Price Book,0.88,0.908,0.027,0.91,2025-04-06
Elecnor Chile S.A (Cristian Fuentealba),980921712811,AWS WAF,USE2-WebACLV2,AWS Price Book,0.73,0.757,0.023,0.15,2025-04-06
Elecnor Chile S.A (Cristian Fuentealba),980921712811,Amazon Simple Notification Service,Requests-Tier1,AWS Price Book,0.0,0.0,0.0,2.0,2025-04-06
Elecnor Chile S.A (Cristian Fuentealba),980921712811,AWS Data Transfer,USE2-USE1-AWS-Out-Bytes (tax),AWS Price Book,0.0,0.0,0.0,1.0,2025-04-06
Elecnor Chile S.A (Cristian Fuentealba),980921712811,AmazonCloudWatch,USE2-DataProcessing-Bytes (tax),AWS Price Book,0.0,0.0,0.0,1.0,2025-04-06
Elecnor Chile S.A (Cristian Fuentealba),980921712811,AmazonCloudWatch,USE2-VendedLog-Bytes (tax),AWS Price Book,0.0,0.0,0.0,1.0,2025-04-06
Elecnor Chile S.A (Cristian Fuentealba),980921712811,Amazon Elastic Compute Cloud,USE2-BoxUsage:t3.medium (tax),AWS Price Book,0.0,0.0,0.0,1.0,2025-04-06
Elecnor Chile S.A (Cristian Fuentealba),980921712811,Amazon Elastic Compute Cloud,USE2-EBS:VolumeUsage.gp3 (tax),AWS Price Book,0.0,0.0,0.0,1.0,2025-04-06
Elecnor Chile S.A (Cristian Fuentealba),980921712811,Amazon Elastic Compute Cloud,USE2-NatGateway-Bytes (tax),AWS Price Book,0.0,0.0,0.0,1.0,2025-04-06
Elecnor Chile S.A (Cristian Fuentealba),980921712811,Amazon Relational Database Service,USE2-Aurora:StorageIOUsage (tax),AWS Price Book,0.0,0.0,0.0,1.0,2025-04-06
Elecnor Chile S.A (Cristian Fuentealba),980921712811,Amazon Relational Database Service,USE2-Aurora:StorageUsage (tax),AWS Price Book,0.0,0.0,0.0,1.0,2025-04-06
Elecnor Chile S.A (Cristian Fuentealba),980921712811,Amazon Simple Storage Service,Requests-Tier2 (tax),AWS Price Book,0.0,0.0,0.0,1.0,2025-04-06
Elecnor Chile S.A (Cristian Fuentealba),980921712811,Amazon Virtual Private Cloud,USE2-PublicIPv4:InUseAddress (tax),AWS Price Book,0.0,0.0,0.0,1.0,2025-04-06
Elecnor Chile S.A (Cristian Fuentealba),980921712811,Amazon Virtual Private Cloud,USE2-VpcEndpoint-Hours (tax),AWS Price Book,0.0,0.0,0.0,1.0,2025-04-06
Elecnor Chile S.A (Cristian Fuentealba),980921712811,AWS WAF,USE2-RuleV2 (tax),AWS Price Book,0.0,0.0,0.0,1.0,2025-04-06
Elecnor Chile S.A (Cristian Fuentealba),980921712811,AWS WAF,USE2-WebACLV2 (tax),AWS Price Book,0.0,0.0,0.0,1.0,2025-04-06
Elecnor Chile S.A (Cristian Fuentealba),980921712811,Amazon Elastic Compute Cloud,USE2-EUN1-AWS-In-Bytes,AWS Price Book,0.0,0.0,0.0,0.0,2025-04-06
Sourcing SPA (Andres Yelpi),18185109271,Amazon Location Service,EUC1-ResourceList,AWS Price Book,0.0,0.0,0.0,3.0,2025-04-06
Sourcing SPA (Andres Yelpi),18185109271,Amazon Location Service,EUN1-ResourceList,AWS Price Book,0.0,0.0,0.0,3.0,2025-04-06
Sourcing SPA (Andres Yelpi),18185109271,Amazon Location Service,USW2-ResourceList,AWS Price Book,0.0,0.0,0.0,3.0,2025-04-06
Sourcing SPA (Andres Yelpi),435812277030,AWS Security Hub,USE1-PaidComplianceCheck,AWS Price Book,0.75,0.768,0.023,768.0,2025-04-06
Sourcing SPA (Andres Yelpi),622323056157,AWS Security Hub,USE1-PaidComplianceCheck,AWS Price Book,0.16,0.16,0.005,160.0,2025-04-06
Sourcing SPA (Andres Yelpi),303559958125,AWS Security Hub,USE1-OtherProduct:PaidFindingsIngestion,AWS Price Book,0.0,0.0,0.0,5.0,2025-04-06
Sourcing SPA (Andres Yelpi),767398103037,AWS Security Hub,USE1-SecurityHubProduct:FreeFindingsIngestion,AWS Price Book,0.0,0.0,0.0,20.0,2025-04-06
Sourcing SPA (Andres Yelpi),18185109271,AWS Glue,USE1-Catalog-Request,AWS Price Book,0.0,0.0,0.0,2.0,2025-04-06
Sourcing SPA (Andres Yelpi),18185109271,AWS Glue,EUW3-Catalog-Request,AWS Price Book,0.0,0.0,0.0,2.0,2025-04-06
Sourcing SPA (Andres Yelpi),622323056157,AWS CloudTrail,CAN1-FreeEventsRecorded,AWS Price Book,0.0,0.0,0.0,669.0,2025-04-06
Sourcing SPA (Andres Yelpi),18185109271,AWS CloudTrail,APN3-FreeEventsRecorded,AWS Price Book,0.0,0.0,0.0,594.0,2025-04-06
Sourcing SPA (Andres Yelpi),622323056157,AWS CloudTrail,EUC1-FreeEventsRecorded,AWS Price Book,0.0,0.0,0.0,677.0,2025-04-06
Sourcing SPA (Andres Yelpi),622323056157,AWS CloudTrail,EUW3-FreeEventsRecorded,AWS Price Book,0.0,0.0,0.0,665.0,2025-04-06
Sourcing SPA (Andres Yelpi),303559958125,AWS Lambda,Lambda-GB-Second,AWS Price Book,0.0,0.0,0.0,0.55,2025-04-06
Sourcing SPA (Andres Yelpi),393937990371,AWS Key Management Service,us-east-1-KMS-Requests,AWS Price Book,0.0,0.0,0.0,40.0,2025-04-06
Sourcing SPA (Andres Yelpi),872780047379,AWS Key Management Service,us-east-1-KMS-Requests,AWS Price Book,0.0,0.0,0.0,40.0,2025-04-06
Sourcing SPA (Andres Yelpi),18185109271,AWS Key Management Service,us-west-2-KMS-Requests,AWS Price Book,0.0,0.0,0.0,1.0,2025-04-06
Sourcing SPA (Andres Yelpi),393937990371,Amazon Simple Queue Service,Requests-RBP,AWS Price Book,0.0,0.0,0.0,5.0,2025-04-06
Sourcing SPA (Andres Yelpi),872780047379,Amazon Simple Queue Service,Requests-RBP,AWS Price Book,0.0,0.0,0.0,5.0,2025-04-06
Sourcing SPA (Andres Yelpi),435812277030,Amazon Simple Queue Service,Requests-RBP,AWS Price Book,0.0,0.0,0.0,5.0,2025-04-06
Sourcing SPA (Andres Yelpi),18185109271,Amazon Simple Queue Service,Requests-RBP,AWS Price Book,0.0,0.0,0.0,6.0,2025-04-06
Sourcing SPA (Andres Yelpi),303559958125,Amazon Simple Notification Service,DeliveryAttempts-LAMBDA,AWS Price Book,0.0,0.0,0.0,3.0,2025-04-06
Sourcing SPA (Andres Yelpi),18185109271,Amazon Simple Notification Service,Requests-Tier1,AWS Price Book,0.0,0.0,0.0,773.0,2025-04-06
Sourcing SPA (Andres Yelpi),872780047379,Amazon Simple Notification Service,Requests-Tier1,AWS Price Book,0.0,0.0,0.0,15.0,2025-04-06
Sourcing SPA (Andres Yelpi),18185109271,Amazon Simple Notification Service,EUW3-Requests-Tier1,AWS Price Book,0.0,0.0,0.0,1.0,2025-04-06
Sourcing SPA (Andres Yelpi),435812277030,Amazon Simple Storage Service,Requests-Tier2,AWS Price Book,0.0,0.0,0.0,45.0,2025-04-06
Sourcing SPA (Andres Yelpi),393937990371,Amazon Simple Storage Service,Requests-Tier2,AWS Price Book,0.0,0.0,0.0,15.0,2025-04-06
Sourcing SPA (Andres Yelpi),872780047379,Amazon Simple Storage Service,TimedStorage-ByteHrs,AWS Price Book,0.04,0.036,0.001,1.58,2025-04-06
Sourcing SPA (Andres Yelpi),767398103037,Amazon Simple Storage Service,TimedStorage-ByteHrs,AWS Price Book,0.0,0.0,0.0,0.0,2025-04-06
Sourcing SPA (Andres Yelpi),622323056157,Amazon Simple Storage Service,SAE1-Requests-Tier2,AWS Price Book,0.0,0.0,0.0,220.0,2025-04-06
Sourcing SPA (Andres Yelpi),872780047379,Amazon Simple Storage Service,Global-Bucket-Hrs-FreeTier,AWS Price Book,0.0,0.0,0.0,0.01,2025-04-06
Sourcing SPA (Andres Yelpi),622323056157,Amazon Simple Storage Service,Global-Bucket-Hrs-FreeTier,AWS Price Book,0.0,0.0,0.0,0.09,2025-04-06
Sourcing SPA (Andres Yelpi),303559958125,Amazon Simple Storage Service,Global-Bucket-Hrs-FreeTier,AWS Price Book,0.0,0.0,0.0,0.01,2025-04-06
Sourcing SPA (Andres Yelpi),18185109271,Amazon Simple Storage Service,Global-Bucket-Hrs-FreeTier,AWS Price Book,0.0,0.0,0.0,0.01,2025-04-06
Sourcing SPA (Andres Yelpi),767398103037,Amazon Simple Storage Service,Global-Bucket-Hrs-FreeTier,AWS Price Book,0.0,0.0,0.0,0.01,2025-04-06
Sourcing SPA (Andres Yelpi),435812277030,Amazon Simple Storage Service,Requests-Tier1,AWS Price Book,0.0,0.0,0.0,5.0,2025-04-06
Sourcing SPA (Andres Yelpi),18185109271,AWS Secrets Manager,EUC1-AWSSecretsManagerAPIRequest,AWS Price Book,0.0,0.0,0.0,1.0,2025-04-06
Sourcing SPA (Andres Yelpi),18185109271,AWS Secrets Manager,APN2-AWSSecretsManagerAPIRequest,AWS Price Book,0.0,0.0,0.0,1.0,2025-04-06
Sourcing SPA (Andres Yelpi),393937990371,AWS Secrets Manager,USE1-AWSSecretsManagerAPIRequest,AWS Price Book,0.0,0.0,0.0,20.0,2025-04-06
Sourcing SPA (Andres Yelpi),18185109271,AWS Secrets Manager,USE1-AWSSecretsManagerAPIRequest,AWS Price Book,0.0,0.0,0.0,21.0,2025-04-06
Sourcing SPA (Andres Yelpi),303559958125,AmazonCloudWatch,CW:MetricMonitorUsage,AWS Price Book,0.12,0.12,0.004,0.5,2025-04-06
Sourcing SPA (Andres Yelpi),622323056157,AmazonCloudWatch,CW:MetricMonitorUsage,AWS Price Book,0.27,0.28,0.008,1.17,2025-04-06
Sourcing SPA (Andres Yelpi),622323056157,AmazonCloudWatch,USE1-TimedStorage-ByteHrs,AWS Price Book,0.0,0.0,0.0,0.07,2025-04-06
Sourcing SPA (Andres Yelpi),872780047379,AmazonCloudWatch,USE1-TimedStorage-ByteHrs,AWS Price Book,0.0,0.0,0.0,0.0,2025-04-06
Sourcing SPA (Andres Yelpi),435812277030,AmazonCloudWatch,USE1-TimedStorage-ByteHrs,AWS Price Book,0.0,0.0,0.0,0.0,2025-04-06
Sourcing SPA (Andres Yelpi),622323056157,Amazon Virtual Private Cloud,USE1-PublicIPv4:IdleAddress,AWS Price Book,2.91,3.0,0.09,600.0,2025-04-06
Sourcing SPA (Andres Yelpi),18185109271,Amazon Virtual Private Cloud,USE1-PublicIPv4:IdleAddress,AWS Price Book,0.58,0.6,0.018,120.0,2025-04-06
Sourcing SPA (Andres Yelpi),622323056157,Amazon Simple Storage Service,SAE1-APN1-AWS-Out-Bytes,AWS Price Book,0.0,0.0,0.0,0.0,2025-04-06
Sourcing SPA (Andres Yelpi),622323056157,Amazon Simple Storage Service,DataTransfer-In-Bytes,AWS Price Book,0.0,0.0,0.0,4.32,2025-04-06
Sourcing SPA (Andres Yelpi),622323056157,Amazon Simple Storage Service,USE1-APN2-AWS-Out-Bytes,AWS Price Book,0.0,0.0,0.0,0.0,2025-04-06
Sourcing SPA (Andres Yelpi),622323056157,Amazon Simple Storage Service,USE1-EUN1-AWS-Out-Bytes,AWS Price Book,0.0,0.0,0.0,0.0,2025-04-06
Sourcing SPA (Andres Yelpi),622323056157,Amazon Simple Storage Service,SAE1-USW1-AWS-Out-Bytes,AWS Price Book,0.0,0.0,0.0,0.0,2025-04-06
Sourcing SPA (Andres Yelpi),622323056157,Amazon Simple Storage Service,SAE1-USE1-AWS-Out-Bytes,AWS Price Book,0.0,0.0,0.0,0.0,2025-04-06
Sourcing SPA (Andres Yelpi),622323056157,Amazon Simple Storage Service,USE1-EU-AWS-Out-Bytes,AWS Price Book,0.0,0.0,0.0,0.0,2025-04-06
Sourcing SPA (Andres Yelpi),767398103037,Elastic Load Balancing,USE1-EU-AWS-Out-Bytes,AWS Price Book,0.0,0.0,0.0,0.0,2025-04-06
Sourcing SPA (Andres Yelpi),435812277030,Amazon Elastic Compute Cloud,USE1-EU-AWS-Out-Bytes,AWS Price Book,0.0,0.0,0.0,0.0,2025-04-06
Sourcing SPA (Andres Yelpi),767398103037,Elastic Load Balancing,USE1-USW2-AWS-In-Bytes,AWS Price Book,0.0,0.0,0.0,0.0,2025-04-06
Sourcing SPA (Andres Yelpi),303559958125,Amazon Elastic Compute Cloud,USE1-USW2-AWS-In-Bytes,AWS Price Book,0.0,0.0,0.0,0.0,2025-04-06
Sourcing SPA (Andres Yelpi),435812277030,Amazon Elastic Compute Cloud,USE1-USW2-AWS-In-Bytes,AWS Price Book,0.0,0.0,0.0,0.0,2025-04-06
Sourcing SPA (Andres Yelpi),303559958125,Elastic Load Balancing,USE1-USW2-AWS-In-Bytes,AWS Price Book,0.0,0.0,0.0,0.0,2025-04-06
Sourcing SPA (Andres Yelpi),767398103037,Amazon Relational Database Service,USE1-USW2-AWS-In-Bytes,AWS Price Book,0.0,0.0,0.0,0.0,2025-04-06
Sourcing SPA (Andres Yelpi),435812277030,Elastic Load Balancing,USE1-USW2-AWS-In-Bytes,AWS Price Book,0.0,0.0,0.0,0.0,2025-04-06
Sourcing SPA (Andres Yelpi),18185109271,Amazon Elastic Compute Cloud,USE1-USW2-AWS-In-Bytes,AWS Price Book,0.0,0.0,0.0,0.0,2025-04-06
